Fecha_hecho,Departamento,Codigo_municipio,Municipio,Cantidad,Tipo_evento,Armas_medios,Genero,Grupo_etario,Zona,Edad,Usuario_via,Actor_vial
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,82,Peatón,Peatón
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,45,Usuario de v.individual,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,52,Usuario de v.individual,Usuario de vehículo
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,32,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,43,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,18,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,40,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,23,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,37,Usuario t.pasajeros,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,36,Usuario de v.individual,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,47,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Rural,27,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,36,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,22,Peatón,Peatón
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,26,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,41,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,62,Peatón,Peatón
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Sin información,31,Peatón,Peatón
2021-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,23,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,23,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,35,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,40,Usuario de bicicleta,Usuario de bicicleta
2021-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,30,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Sin información,38,Peatón,Peatón
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,12,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,29,Usuario t.pasajeros,Usuario de vehículo
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,46,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,28,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Sin información,25,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,60,Usuario de v.individual,Usuario de vehículo
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,63,Usuario de v.individual,Usuario de vehículo
2024-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Urbana,37,Usuario de bicicleta,Usuario de bicicleta
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,36,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,41,Usuario de v.individual,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,17,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,47,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,28,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,49,Usuario de bicicleta,Usuario de bicicleta
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,35,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Rural,61,Usuario de bicicleta,Usuario de bicicleta
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,31,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,27,Peatón,Peatón
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,31,Usuario de v.individual,Usuario de vehículo
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,26,Usuario de v.individual,Usuario de vehículo
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,21,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,23,Usuario t.pasajeros,Usuario de vehículo
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,28,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,37,Usuario t.pasajeros,Usuario de vehículo
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,72,Peatón,Peatón
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Urbana,41,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,36,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,29,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,42,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,35,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,53,Usuario t.pasajeros,Usuario de vehículo
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,35,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,42,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,46,Usuario t.pasajeros,Usuario de vehículo
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,29,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,24,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,44,Usuario t.pasajeros,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,29,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,30,Usuario t.pasajeros,Usuario de vehículo
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Rural,43,Usuario t.pasajeros,Usuario de vehículo
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,57,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,23,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,34,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,41,Peatón,Peatón
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Urbana,40,Usuario de bicicleta,Usuario de bicicleta
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,55,Peatón,Peatón
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,27,Peatón,Peatón
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,50,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,34,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,30,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,46,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Rural,25,Usuario de v.individual,Usuario de vehículo
2025-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,62,Usuario de bicicleta,Usuario de bicicleta
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,35,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,30,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,45,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,21,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,40,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,34,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,33,Usuario t.pasajeros,Usuario de vehículo
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,39,Peatón,Peatón
2021-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,49,Peatón,Peatón
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,18,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Rural,33,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,44,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,56,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,27,Peatón,Peatón
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,20,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,27,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,21,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,55,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,30,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,24,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,28,Peatón,Peatón
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Rural,55,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,44,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,36,Usuario t.pasajeros,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,30,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,37,Usuario t.pasajeros,Usuario de vehículo
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,76,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,22,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,23,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,58,Usuario t.carga,Usuario de vehículo
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,33,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Urbana,36,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,26,Usuario de bicicleta,Usuario de bicicleta
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,42,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,19,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,59,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Urbana,48,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,27,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,11,Peatón,Peatón
2026-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,18,Usuario de v.individual,Usuario de vehículo
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,26,Usuario de bicicleta,Usuario de bicicleta
2025-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Sin información,44,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,43,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Urbana,34,Peatón,Peatón
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,64,Usuario de v.individual,Usuario de vehículo
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,20,Usuario t.pasajeros,Usuario de vehículo
2025-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,24,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,29,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,23,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,35,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,38,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,24,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,40,Peatón,Peatón
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,31,Peatón,Peatón
2022-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,71,Usuario de bicicleta,Usuario de bicicleta
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,32,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,46,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Urbana,71,Peatón,Peatón
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,28,Usuario de v.individual,Usuario de vehículo
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,26,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,45,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,58,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,35,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,48,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,31,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,26,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,35,Usuario de bicicleta,Usuario de bicicleta
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,65,Peatón,Peatón
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,47,Peatón,Peatón
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Rural,31,Usuario de bicicleta,Usuario de bicicleta
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,20,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,42,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,19,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,28,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,41,Usuario de v.individual,Usuario de vehículo
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,48,Peatón,Peatón
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,27,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,36,Usuario de v.individual,Usuario de vehículo
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,57,Peatón,Peatón
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,28,Peatón,Peatón
2023-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,19,Usuario de bicicleta,Usuario de bicicleta
2021-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,26,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,16,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,13,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,40,Peatón,Peatón
2021-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,56,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Rural,29,Peatón,Peatón
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,53,Usuario de otros,Usuario otros
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,37,Peatón,Peatón
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Rural,52,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,21,Usuario de bicicleta,Usuario de bicicleta
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,37,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,51,Usuario de v.individual,Usuario de vehículo
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,10,Peatón,Peatón
2026-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,28,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Sin información,14,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,48,Usuario de moto,Usuario de moto
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,63,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,25,Usuario de moto,Usuario de moto
2026-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,39,Peatón,Peatón
2022-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,48,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,34,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Femenino,No Reportado,Urbana,35,Usuario de v.individual,Usuario de vehículo
2026-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,66,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Rural,51,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Femenino,No Reportado,Sin información,24,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Rural,18,Usuario de moto,Usuario de moto
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,69,Peatón,Peatón
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,20,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Rural,27,Usuario t.pasajeros,Usuario de vehículo
2021-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Masculino,No Reportado,Urbana,37,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Femenino,No Reportado,Urbana,48,Usuario de bicicleta,Usuario de bicicleta
2022-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Urbana,19,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25286,Funza,,Lesion,No Reportado,Masculino,No Reportado,Sin información,29,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Sin información,59,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Sin información,32,Usuario de moto,Usuario de moto
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Urbana,19,Usuario de moto,Usuario de moto
2025-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,23,Usuario de bicicleta,Usuario de bicicleta
2023-07-01,Cundinamarca,25269,Facatativá,,Lesion,No Reportado,Femenino,No Reportado,Urbana,18,Usuario de moto,Usuario de moto
2024-07-01,Cundinamarca,25430,Madrid,,Lesion,No Reportado,Masculino,No Reportado,Urbana,54,Usuario de v.individual,Usuario de vehículo
2023-07-01,Cundinamarca,25473,Mosquera,,Lesion,No Reportado,Masculino,No Reportado,Rural,31,Usuario de moto,Usuario de moto
